risk_score,hdi,ndvi,evi,ndwi,temp,rain,nightlights,curr_fire_risk,curr_poaching_risk,curr_encroachment_risk,curr_drought_risk,curr_heat_risk,sens_fire,sens_poaching,sens_encroachment,sens_drought,sens_disease,sens_power_lines,is_plant,is_mammal,is_bird,is_reptile,is_amphibian,is_insect,is_marine,is_fungi,action,outcome
0.13,0.69,0.24,0.23,0.43,18.7,1959.0,8.0,0.29,0.0,0.07,0.13,0.3,0.78,0.44,0.21,0.69,0.35,0.05,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.17,0.77,0.81,0.75,-0.2,24.2,2149.0,6.2,0.22,0.06,0.1,0.27,0.26,0.08,0.24,0.18,0.39,0.08,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.2,0.88,0.25,0.2,-0.36,39.7,1807.0,7.6,0.12,0.27,0.72,0.2,0.28,0.47,0.77,1.0,0.36,0.24,0.0,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.17,0.67,0.32,0.31,0.25,44.3,443.0,7.0,0.27,0.19,0.1,0.03,0.11,0.5,0.98,0.3,0.26,0.01,0.07,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.41,0.57,0.48,0.47,-0.31,22.8,251.0,6.2,0.25,0.14,0.27,0.93,0.06,0.67,0.28,0.92,1.0,0.17,0.18,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.31,0.57,0.84,0.82,-0.36,27.1,275.0,6.2,0.01,0.24,0.0,0.71,0.14,0.38,0.71,0.83,1.0,0.25,0.13,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.32,0.23,0.15,0.15,-0.26,42.9,299.0,2.0,0.02,0.26,0.01,0.7,0.18,0.51,0.6,0.94,1.0,0.27,0.09,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.09,0.47,0.63,0.63,0.44,40.6,948.0,6.0,0.19,0.01,0.13,0.1,0.87,0.66,0.02,0.47,0.17,0.29,0.1,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.47,0.23,0.31,0.27,0.39,33.1,1982.0,1.4,0.18,0.92,0.16,0.16,0.16,0.01,1.0,0.56,0.32,0.06,0.17,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.11,0.54,0.21,0.21,0.1,39.8,2116.0,4.4,0.02,0.08,0.23,0.23,0.87,0.23,0.29,0.56,0.31,0.35,0.19,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.43,0.47,0.21,0.18,-0.37,38.5,2935.0,5.3,0.77,0.27,0.28,0.3,0.07,1.0,0.74,0.35,0.38,0.5,0.05,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.17,0.75,0.5,0.46,-0.27,23.6,636.0,2.7,0.3,0.09,0.78,0.14,0.29,0.24,0.43,1.0,0.29,0.06,0.14,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.34,0.26,0.72,0.66,-0.43,31.5,230.0,4.0,0.07,0.05,0.02,0.99,0.22,0.01,0.21,0.64,1.0,0.31,0.11,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.41,0.27,0.35,0.43,-0.12,46.0,2.0,2.8,0.84,0.19,0.02,0.29,0.26,1.0,0.01,0.48,0.7,0.32,0.08,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.16,0.64,0.3,0.24,0.1,22.4,2911.0,7.6,0.15,0.15,0.96,0.18,0.13,0.21,0.05,1.0,0.17,0.35,0.17,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.1,0.7,0.4,0.39,-0.04,47.7,1580.0,6.0,0.08,0.02,0.14,0.22,0.85,0.94,0.18,0.13,0.78,0.37,0.04,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.41,0.8,0.16,0.44,0.05,40.7,2617.0,7.5,0.97,0.28,0.28,0.03,0.02,1.0,0.38,0.23,0.97,0.3,0.03,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.17,0.6,0.19,0.17,0.1,28.7,380.0,4.6,0.07,0.15,0.2,0.28,0.27,0.67,0.55,0.98,0.87,1.0,0.13,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.16,0.61,0.56,0.54,-0.2,45.8,1805.0,7.3,0.04,0.17,0.03,0.27,0.98,0.99,0.28,0.84,0.39,0.1,0.11,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.1,0.62,0.23,0.22,-0.06,40.3,2908.0,8.4,0.14,0.07,0.8,0.1,0.25,0.83,0.29,1.0,0.8,0.24,0.16,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.33,0.43,0.29,0.25,-0.22,24.6,47.0,3.8,0.09,0.01,0.2,1.0,0.03,0.21,0.53,0.97,1.0,0.07,0.07,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.15,0.18,0.38,0.32,0.48,35.1,1800.0,2.2,0.22,0.17,0.29,0.05,0.02,0.86,0.95,0.75,0.75,0.06,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.13,0.44,0.64,0.52,0.34,16.8,2011.0,4.2,0.25,0.12,0.26,0.03,0.24,0.95,0.29,0.89,0.3,0.48,0.16,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.38,0.15,0.24,0.43,0.21,41.2,1704.0,2.6,0.95,0.06,0.28,0.25,0.27,1.0,0.89,0.59,0.83,0.17,0.18,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.16,0.12,0.78,0.65,0.08,40.6,1073.0,0.1,0.16,0.21,0.15,0.11,0.97,0.77,0.04,0.74,0.4,0.37,0.17,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.41,0.66,0.42,0.37,-0.49,34.9,282.0,5.7,0.24,0.29,0.23,0.73,0.23,0.74,0.02,0.25,1.0,0.24,0.12,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.43,0.41,0.39,0.38,-0.3,18.0,2274.0,2.8,0.11,0.95,0.24,0.04,0.06,0.01,1.0,0.52,0.84,0.26,0.1,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.33,0.81,0.11,0.31,-0.49,46.9,2068.0,9.6,0.82,0.1,0.07,0.14,0.27,1.0,0.23,0.01,0.94,0.01,0.06,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.16,0.63,0.53,0.49,0.23,24.8,139.0,4.4,0.08,0.27,0.73,0.11,0.12,0.66,0.57,1.0,0.13,0.05,0.17,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.2,0.78,0.29,0.23,0.2,22.4,2850.0,8.2,0.27,0.29,0.24,0.0,0.14,0.71,0.65,0.99,0.58,0.4,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.07,0.72,0.87,0.75,0.1,20.1,2854.0,6.0,0.08,0.01,0.06,0.12,0.04,0.03,0.89,0.65,0.82,0.22,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.44,0.54,0.43,0.42,-0.55,28.7,1.0,6.4,0.26,0.18,0.21,0.97,0.01,0.14,0.46,0.68,1.0,0.21,0.12,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.33,0.59,0.29,0.36,-0.43,38.0,2065.0,6.1,0.79,0.02,0.15,0.29,0.09,1.0,0.49,0.54,0.13,0.01,0.13,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.15,0.63,0.82,0.68,0.48,38.9,1975.0,7.7,0.21,0.11,0.05,0.15,0.21,0.11,0.85,0.72,0.69,0.23,0.11,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.21,0.22,0.36,0.35,-0.12,24.5,671.0,3.0,0.09,0.25,0.29,0.27,0.28,0.67,0.57,0.69,0.55,0.39,0.07,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.16,0.75,0.12,0.11,0.34,41.8,2288.0,2.0,0.03,0.2,0.77,0.23,0.24,0.08,0.14,1.0,0.51,0.42,0.08,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.2,0.23,0.36,0.31,-0.16,36.7,2909.0,3.2,0.17,0.27,0.0,0.14,0.28,0.25,0.36,0.16,0.64,0.28,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.11,0.77,0.58,0.54,0.38,29.3,1061.0,8.5,0.01,0.2,0.28,0.09,0.25,0.33,0.18,0.75,0.34,1.0,0.03,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.17,0.61,0.75,0.61,0.07,42.2,1322.0,7.0,0.12,0.29,0.74,0.07,0.1,0.96,0.68,1.0,0.04,0.23,0.19,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.39,0.82,0.16,0.62,0.05,35.1,1016.0,7.6,0.77,0.29,0.04,0.14,0.13,1.0,0.5,0.09,0.8,0.36,0.03,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.13,0.74,0.45,0.45,0.41,38.2,631.0,8.3,0.02,0.11,0.09,0.28,0.01,0.79,0.67,0.42,0.65,0.41,0.12,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.15,0.17,0.54,0.43,-0.36,36.4,1530.0,2.0,0.29,0.14,0.01,0.03,0.2,0.4,0.39,0.11,0.22,0.37,0.05,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.16,0.82,0.76,0.65,0.22,33.2,2528.0,8.1,0.17,0.05,0.83,0.29,0.18,0.62,0.68,1.0,0.42,0.16,0.13,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.42,0.59,0.17,0.57,0.03,45.4,1520.0,5.9,0.82,0.28,0.2,0.19,0.08,1.0,0.02,0.2,0.86,0.24,0.18,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.08,0.68,0.13,0.11,0.19,20.5,2853.0,6.9,0.15,0.03,0.07,0.07,0.23,0.28,0.41,0.41,0.51,0.44,0.01,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.15,0.87,0.54,0.51,0.34,40.5,505.0,7.8,0.28,0.15,0.1,0.0,0.16,0.56,0.1,0.72,0.37,0.15,0.05,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.14,0.6,0.27,0.25,0.07,42.6,1646.0,5.8,0.13,0.18,0.02,0.11,0.23,0.58,0.54,0.9,0.98,0.08,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.34,0.75,0.34,0.31,0.13,39.3,760.0,6.0,0.88,0.15,0.18,0.07,0.11,1.0,0.72,0.72,0.94,0.5,0.03,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.17,0.61,0.81,0.73,-0.05,43.9,1657.0,6.7,0.18,0.09,0.09,0.25,0.29,0.02,0.57,0.1,0.12,0.03,0.03,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.06,0.35,0.68,0.55,-0.49,43.1,2364.0,3.3,0.1,0.06,0.23,0.04,0.94,0.94,0.12,0.35,0.05,0.17,0.2,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.44,0.32,0.66,0.65,-0.51,15.6,26.0,3.2,0.23,0.24,0.06,0.92,0.08,0.8,0.46,0.72,1.0,0.16,0.06,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.19,0.62,0.34,0.29,0.09,38.8,2285.0,5.3,0.23,0.18,0.15,0.17,0.79,0.93,0.14,0.66,0.93,0.25,0.17,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.16,0.19,0.45,0.43,-0.01,40.8,2305.0,0.6,0.18,0.2,0.03,0.09,0.8,0.36,0.93,0.42,0.26,0.11,0.16,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.14,0.19,0.59,0.56,0.33,43.8,1946.0,1.0,0.06,0.23,0.01,0.09,0.01,0.63,0.28,0.44,0.14,0.38,0.18,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.22,0.38,0.48,0.44,0.14,33.6,588.0,3.8,0.28,0.18,0.23,0.2,0.05,0.86,0.7,0.88,0.73,0.42,0.17,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.11,0.28,0.29,0.27,-0.48,32.5,731.0,3.4,0.21,0.02,0.09,0.12,0.13,0.67,0.19,0.47,0.88,0.44,0.15,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.14,0.86,0.44,0.35,-0.37,21.4,513.0,9.5,0.08,0.1,0.19,0.24,0.11,0.77,0.09,0.55,0.83,0.16,0.17,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.28,0.54,0.31,0.35,-0.15,44.5,2337.0,4.8,0.71,0.07,0.11,0.12,0.26,1.0,0.81,0.58,0.59,0.37,0.04,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.09,0.22,0.79,0.74,-0.18,30.6,2819.0,1.2,0.01,0.19,0.28,0.06,0.25,0.67,0.96,0.07,0.3,0.42,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.12,0.78,0.75,0.66,0.11,22.5,1098.0,5.0,0.12,0.14,0.76,0.1,0.09,0.95,0.79,1.0,0.97,0.34,0.19,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.25,0.6,0.57,0.5,-0.3,43.3,2890.0,7.0,0.2,0.27,0.21,0.27,0.15,0.83,0.86,0.28,0.48,0.23,0.07,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.36,0.23,0.43,0.42,-0.21,25.4,149.0,1.1,0.2,0.13,0.26,0.83,0.26,0.64,0.8,0.5,1.0,0.28,0.1,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.24,0.83,0.32,0.29,0.42,21.4,975.0,7.3,0.22,0.22,0.27,0.29,0.1,0.34,0.11,0.89,0.08,1.0,0.11,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.1,0.83,0.15,0.12,0.07,40.0,1945.0,10.0,0.05,0.19,0.79,0.04,0.29,0.62,0.95,1.0,0.53,0.23,0.13,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.39,0.27,0.4,0.45,0.01,47.7,1148.0,2.6,0.88,0.25,0.2,0.1,0.01,1.0,0.57,0.23,0.65,0.07,0.09,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.35,0.51,0.19,0.17,-0.44,28.5,227.0,6.4,0.16,0.02,0.08,0.98,0.0,0.43,0.09,0.28,1.0,0.12,0.2,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.44,0.58,0.15,0.13,-0.08,21.3,2185.0,6.1,0.23,0.75,0.16,0.23,0.05,0.03,1.0,0.97,0.26,0.24,0.06,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.12,0.67,0.76,0.62,0.12,38.6,2847.0,7.6,0.12,0.2,0.29,0.0,0.12,0.08,0.1,0.51,0.28,1.0,0.08,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.16,0.34,0.57,0.54,0.5,17.9,2704.0,2.7,0.15,0.16,0.26,0.18,0.22,0.46,0.12,0.36,0.68,0.31,0.12,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.39,0.68,0.71,0.65,-0.26,26.3,291.0,6.3,0.17,0.27,0.26,0.79,0.14,0.8,0.71,0.67,1.0,0.44,0.04,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.34,0.16,0.2,0.58,0.11,44.8,2435.0,1.0,0.81,0.19,0.3,0.08,0.16,1.0,0.72,0.4,0.94,0.44,0.16,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.12,0.75,0.18,0.16,-0.18,24.4,1070.0,7.6,0.17,0.15,0.21,0.03,0.02,0.1,0.55,0.05,0.56,0.22,0.08,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.2,0.71,0.79,0.63,-0.44,33.7,1564.0,4.6,0.3,0.21,0.72,0.09,0.01,0.74,0.07,1.0,0.05,0.09,0.16,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.41,0.9,0.35,0.31,-0.45,39.2,45.0,9.8,0.19,0.24,0.26,0.85,0.23,0.67,0.29,0.38,1.0,0.34,0.17,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.18,0.41,0.26,0.22,0.26,34.8,592.0,4.4,0.07,0.23,0.23,0.21,0.24,0.5,0.02,0.87,0.4,0.19,0.09,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.17,0.57,0.22,0.18,-0.26,25.7,1150.0,4.7,0.3,0.11,0.12,0.12,0.13,0.02,0.53,0.19,0.62,0.34,0.05,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.37,0.42,0.16,0.15,-0.5,24.0,252.0,4.5,0.15,0.1,0.04,0.96,0.13,0.99,0.35,0.43,1.0,0.08,0.11,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.13,0.67,0.87,0.84,0.37,27.1,92.0,6.2,0.24,0.0,0.9,0.18,0.19,0.93,0.72,1.0,0.42,0.12,0.14,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.19,0.35,0.2,0.18,0.15,27.1,2365.0,2.7,0.12,0.17,0.26,0.28,0.29,0.4,0.17,0.72,0.28,0.21,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.37,0.38,0.8,0.8,-0.38,43.6,119.0,4.9,0.2,0.11,0.03,0.89,0.16,0.68,0.67,0.23,1.0,0.12,0.09,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.12,0.8,0.67,0.66,0.2,18.4,1076.0,2.3,0.24,0.06,0.8,0.08,0.06,0.94,0.9,1.0,0.29,0.43,0.17,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.19,0.54,0.12,0.11,-0.3,38.2,251.0,4.6,0.08,0.2,0.08,0.28,0.91,0.23,0.53,0.79,0.5,0.37,0.15,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.4,0.15,0.64,0.56,-0.24,16.2,2050.0,0.2,0.3,0.74,0.03,0.06,0.03,0.72,1.0,0.04,0.03,0.15,0.06,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.2,0.83,0.7,0.6,-0.09,21.0,2257.0,9.0,0.26,0.2,0.15,0.12,0.01,0.88,0.36,0.54,0.23,0.34,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.14,0.53,0.33,0.29,0.34,38.9,272.0,5.3,0.12,0.05,0.01,0.27,0.04,0.57,0.07,0.92,0.99,0.25,0.11,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.24,0.53,0.24,0.22,0.33,40.6,2347.0,5.7,0.19,0.28,0.01,0.22,0.27,0.23,0.73,0.91,0.7,0.33,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.3,0.34,0.35,0.48,0.04,35.2,1421.0,3.1,0.83,0.12,0.28,0.02,0.29,1.0,0.34,0.86,0.3,0.49,0.1,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.17,0.42,0.54,0.47,0.09,41.2,1219.0,5.2,0.2,0.27,0.07,0.02,0.81,0.86,0.22,0.44,0.65,0.27,0.11,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.08,0.79,0.32,0.31,-0.39,24.9,1422.0,5.0,0.13,0.09,0.7,0.01,0.24,0.57,0.9,1.0,0.62,0.41,0.03,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.48,0.19,0.82,0.8,0.1,19.0,45.0,2.8,0.25,0.89,0.05,0.15,0.19,0.26,1.0,0.71,0.49,0.47,0.08,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.44,0.69,0.21,0.25,0.49,43.9,2418.0,5.9,1.0,0.15,0.21,0.26,0.27,1.0,0.65,0.38,0.86,0.27,0.0,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.18,0.27,0.79,0.71,-0.24,20.4,1653.0,2.1,0.19,0.2,0.07,0.13,0.25,0.45,0.49,0.31,0.52,0.45,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.44,0.55,0.18,0.17,-0.08,44.3,2229.0,6.4,0.17,0.85,0.11,0.14,0.08,0.03,1.0,0.59,0.25,0.36,0.13,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.16,0.81,0.65,0.52,-0.12,17.5,1347.0,4.4,0.19,0.07,0.9,0.26,0.24,0.96,0.16,1.0,0.98,0.41,0.17,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.17,0.51,0.16,0.14,-0.05,40.5,443.0,5.4,0.06,0.26,0.15,0.15,0.83,0.44,0.46,0.09,0.42,0.17,0.03,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.31,0.49,0.14,0.46,0.41,35.1,2540.0,6.2,0.79,0.1,0.23,0.12,0.29,1.0,0.17,0.04,0.94,0.44,0.18,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.12,0.33,0.51,0.42,-0.35,30.6,1097.0,2.8,0.07,0.1,0.28,0.17,0.18,0.12,0.6,0.37,0.78,0.0,0.1,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.4,0.2,0.21,0.15,0.02,47.7,2792.0,2.1,0.97,0.24,0.08,0.06,0.23,1.0,0.34,0.12,0.91,0.38,0.11,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.2,0.28,0.2,0.2,0.03,41.2,1748.0,3.4,0.26,0.24,0.3,0.08,0.06,0.3,0.79,0.49,0.87,0.12,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.15,0.25,0.87,0.74,-0.13,24.9,2355.0,2.4,0.23,0.05,0.29,0.21,0.28,0.9,0.78,0.17,0.71,0.33,0.19,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.38,0.45,0.39,0.38,-0.25,42.9,13.0,4.4,0.08,0.73,0.21,0.23,0.01,0.64,1.0,0.1,0.61,0.11,0.16,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.17,0.72,0.22,0.19,0.02,23.8,2362.0,3.4,0.27,0.07,0.78,0.22,0.08,0.27,0.2,1.0,0.9,0.4,0.12,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.1,0.73,0.36,0.33,-0.42,42.4,99.0,6.4,0.06,0.07,0.05,0.17,0.06,0.59,0.44,0.3,0.12,0.34,0.12,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.1,0.64,0.38,0.31,0.39,42.6,1438.0,7.8,0.01,0.05,0.19,0.27,0.96,0.1,0.69,0.6,0.44,0.22,0.04,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.48,0.47,0.29,0.28,-0.01,39.3,660.0,4.7,0.16,0.94,0.08,0.2,0.0,0.43,1.0,0.31,0.26,0.22,0.09,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.09,0.84,0.47,0.42,-0.18,30.8,1392.0,8.1,0.12,0.09,0.27,0.06,0.27,0.9,0.51,0.75,0.94,0.09,0.18,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.11,0.78,0.18,0.17,-0.08,44.1,697.0,6.9,0.03,0.1,0.28,0.21,0.87,0.25,0.56,0.33,0.59,0.09,0.01,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.29,0.46,0.11,0.68,0.32,35.3,1861.0,5.8,0.8,0.11,0.17,0.03,0.06,1.0,0.12,0.32,0.12,0.35,0.14,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.13,0.65,0.81,0.78,0.28,38.6,1286.0,8.7,0.09,0.08,0.86,0.23,0.17,0.56,0.11,1.0,0.31,0.1,0.02,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.32,0.49,0.75,0.68,-0.32,28.1,167.0,5.9,0.17,0.08,0.05,0.8,0.03,0.37,0.02,0.83,1.0,0.24,0.01,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.41,0.88,0.18,0.34,-0.36,36.6,2286.0,8.8,1.0,0.07,0.21,0.27,0.25,1.0,0.89,0.13,0.91,0.11,0.09,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.35,0.48,0.19,0.49,-0.16,44.6,1090.0,4.3,0.83,0.17,0.26,0.11,0.29,1.0,0.24,0.94,0.81,0.2,0.05,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.45,0.33,0.11,0.43,-0.02,38.3,1373.0,3.5,0.93,0.24,0.27,0.25,0.11,1.0,0.64,0.52,0.52,0.22,0.1,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.23,0.5,0.15,0.14,0.05,33.1,543.0,4.1,0.25,0.22,0.26,0.22,0.14,0.19,0.95,0.25,0.08,0.36,0.19,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.07,0.22,0.6,0.49,-0.49,46.7,1461.0,1.6,0.05,0.1,0.08,0.06,0.82,0.55,0.53,0.85,0.61,0.26,0.18,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.24,0.77,0.57,0.49,0.28,34.9,1520.0,7.4,0.28,0.17,0.03,0.29,0.11,0.7,0.21,0.38,0.31,0.41,0.18,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.18,0.65,0.26,0.26,0.05,23.8,1401.0,2.3,0.25,0.14,0.87,0.17,0.29,0.31,0.77,1.0,0.26,0.04,0.09,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.43,0.88,0.88,0.83,-0.41,40.3,186.0,10.0,0.14,0.26,0.04,0.93,0.01,0.28,0.73,0.52,1.0,0.06,0.06,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.44,0.42,0.56,0.54,-0.54,34.2,207.0,5.3,0.29,0.23,0.27,0.87,0.04,0.99,0.32,0.91,1.0,0.2,0.19,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.06,0.27,0.72,0.67,-0.48,46.6,334.0,2.2,0.01,0.06,0.2,0.1,0.99,0.57,0.31,0.74,0.41,0.03,0.16,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.19,0.8,0.83,0.69,-0.45,21.7,636.0,1.5,0.25,0.12,0.97,0.22,0.12,0.5,0.38,1.0,0.8,0.33,0.08,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.14,0.88,0.43,0.42,0.32,33.7,1195.0,0.1,0.03,0.11,1.0,0.29,0.0,0.06,0.65,1.0,0.48,0.02,0.15,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.33,0.46,0.2,0.19,-0.3,19.1,2590.0,5.9,0.05,0.74,0.22,0.06,0.11,0.71,1.0,0.52,0.79,0.5,0.2,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.08,0.72,0.45,0.38,0.41,22.8,301.0,7.6,0.04,0.08,0.97,0.12,0.22,0.39,0.57,1.0,0.34,0.03,0.16,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.14,0.47,0.22,0.21,0.29,32.1,2724.0,4.9,0.13,0.16,0.06,0.12,0.28,0.39,0.18,0.75,0.02,0.17,0.04,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
